,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
19123,City Hotel,0,7,2018,September,39,21,1,4,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,143.2,0,2,Check-Out,2018-09-26
19124,City Hotel,0,1,2018,September,39,22,0,4,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-26
19125,City Hotel,0,16,2018,September,39,25,0,2,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-27
19126,City Hotel,0,6,2018,September,39,26,0,1,1,0.0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,69.0,0,0,Check-Out,2018-09-27
19127,City Hotel,0,6,2018,September,39,20,2,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,138.57,0,1,Check-Out,2018-09-27
19128,City Hotel,0,6,2018,September,39,20,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,138.57,0,2,Check-Out,2018-09-27
19129,City Hotel,0,16,2018,September,39,25,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-27
19130,City Hotel,0,0,2018,September,39,26,0,1,1,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,180.0,0,0,Check-Out,2018-09-27
19131,City Hotel,0,16,2018,September,39,25,0,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-27
19132,City Hotel,0,16,2018,September,39,25,0,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-27
19133,City Hotel,0,16,2018,September,39,25,0,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,1,Check-Out,2018-09-27
19134,City Hotel,0,1,2018,September,39,26,0,1,2,1.0,0,BB,AGO,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,170.0,0,2,Check-Out,2018-09-27
19135,City Hotel,0,17,2018,September,39,26,0,1,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-27
19136,City Hotel,0,0,2018,September,39,26,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,180.0,0,0,Check-Out,2018-09-27
19137,City Hotel,0,0,2018,September,39,26,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,180.0,0,0,Check-Out,2018-09-27
19138,City Hotel,0,16,2018,September,39,25,0,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-27
19139,City Hotel,0,1,2018,September,39,26,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,0,Check-Out,2018-09-27
19140,City Hotel,0,16,2018,September,39,25,1,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19141,City Hotel,0,16,2018,September,39,25,1,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19142,City Hotel,0,15,2018,September,39,24,1,3,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,4,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19143,City Hotel,0,17,2018,September,39,26,1,1,1,0.0,0,BB,GRC,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19144,City Hotel,0,17,2018,September,39,26,1,1,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,1,Check-Out,2018-09-28
19145,City Hotel,0,18,2018,September,40,27,1,0,1,0.0,0,BB,SWE,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19146,City Hotel,0,6,2018,September,40,27,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,206.0,0,1,Check-Out,2018-09-28
19147,City Hotel,0,16,2018,September,39,25,1,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19148,City Hotel,0,11,2018,September,39,25,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,200.0,0,1,Check-Out,2018-09-28
19149,City Hotel,0,18,2018,September,40,27,1,0,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,3,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19150,City Hotel,0,18,2018,September,40,27,1,0,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19151,City Hotel,0,3,2018,September,39,25,1,2,2,0.0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19152,City Hotel,0,12,2018,September,39,26,1,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,200.0,0,1,Check-Out,2018-09-28
19153,City Hotel,0,0,2018,September,40,27,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,170.0,0,0,Check-Out,2018-09-28
19154,City Hotel,0,5,2018,September,40,27,1,0,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19155,City Hotel,0,12,2018,September,39,26,1,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,200.0,0,1,Check-Out,2018-09-28
19156,City Hotel,0,12,2018,September,39,24,1,3,2,0.0,0,SC,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,178.5,0,1,Check-Out,2018-09-28
19157,City Hotel,0,9,2018,September,39,24,1,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,190.5,0,2,Check-Out,2018-09-28
19158,City Hotel,0,2,2018,September,40,27,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,85.0,1,0,Check-Out,2018-09-28
19159,City Hotel,0,0,2018,September,39,26,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,170.0,0,0,Check-Out,2018-09-28
19160,City Hotel,0,16,2018,September,39,25,1,2,1,0.0,0,BB,HRV,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-28
19161,City Hotel,0,18,2018,September,40,27,2,0,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19162,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19163,City Hotel,0,9,2018,September,39,20,4,5,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,169.11,0,0,Check-Out,2018-09-29
19164,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19165,City Hotel,0,16,2018,September,39,25,2,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19166,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,BEL,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19167,City Hotel,0,14,2018,September,39,26,2,1,1,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,200.0,0,0,Check-Out,2018-09-29
19168,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19169,City Hotel,0,6,2018,September,40,28,1,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19170,City Hotel,0,5,2018,September,40,27,2,0,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19171,City Hotel,0,5,2018,September,40,28,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2018-09-29
19172,City Hotel,0,5,2018,November,46,8,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2018-11-09
19173,City Hotel,0,5,2018,September,40,28,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2018-09-29
19174,City Hotel,0,6,2018,October,42,12,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2018-10-13
19175,City Hotel,0,18,2018,September,40,27,2,0,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19176,City Hotel,0,18,2018,September,40,27,2,0,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19177,City Hotel,0,17,2018,September,39,26,2,1,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19178,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19179,City Hotel,0,0,2018,September,40,28,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,72.0,,0,Transient,40.0,0,0,Check-Out,2018-09-29
19180,City Hotel,0,16,2018,September,39,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,180.0,0,0,Check-Out,2018-09-29
19181,City Hotel,0,16,2018,September,39,25,2,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,1,Check-Out,2018-09-29
19182,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,BEL,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19183,City Hotel,0,19,2018,September,40,28,1,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19184,City Hotel,0,16,2018,September,39,25,2,2,2,1.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,185.0,0,0,Check-Out,2018-09-29
19185,City Hotel,0,17,2018,September,39,26,2,1,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19186,City Hotel,0,17,2018,September,39,26,2,1,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19187,City Hotel,0,0,2018,September,39,25,2,2,2,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,2018-09-29
19188,City Hotel,0,19,2018,September,40,28,1,0,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19189,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,BEL,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19190,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19191,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19192,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19193,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19194,City Hotel,0,16,2018,September,39,25,2,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19195,City Hotel,0,16,2018,September,39,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,1,Check-Out,2018-09-29
19196,City Hotel,0,17,2018,September,39,26,2,1,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19197,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,D,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19198,City Hotel,0,18,2018,September,40,27,2,0,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19199,City Hotel,0,0,2018,September,39,26,2,1,2,0.0,0,BB,ISR,Direct,Direct,0,0,0,D,F,0,No Deposit,,,0,Transient,180.0,0,0,Check-Out,2018-09-29
19200,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,E,2,No Deposit,1.0,,0,Transient-Party,170.0,0,2,Check-Out,2018-09-29
19201,City Hotel,0,17,2018,September,39,26,2,1,1,0.0,0,BB,IRN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19202,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19203,City Hotel,0,19,2018,September,40,28,1,0,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19204,City Hotel,0,16,2018,September,39,25,2,2,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-29
19205,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,FIN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19206,City Hotel,0,16,2018,September,39,25,2,3,3,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19207,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19208,City Hotel,0,16,2018,September,39,25,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19209,City Hotel,0,17,2018,September,39,26,2,2,1,0.0,0,BB,DNK,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19210,City Hotel,0,17,2018,September,39,26,2,2,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19211,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19212,City Hotel,0,7,2018,September,40,28,1,1,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19213,City Hotel,0,18,2018,September,40,27,2,1,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19214,City Hotel,0,17,2018,September,39,26,2,2,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19215,City Hotel,0,18,2018,September,40,27,2,1,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19216,City Hotel,0,17,2018,September,39,26,2,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19217,City Hotel,0,18,2018,September,40,27,2,1,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19218,City Hotel,0,1,2018,September,40,28,0,1,2,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,92.0,,0,Transient-Party,85.0,0,0,Check-Out,2018-09-30
19219,City Hotel,0,1,2018,September,40,28,0,1,2,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,D,0,No Deposit,92.0,,0,Transient-Party,85.0,0,0,Check-Out,2018-09-30
19220,City Hotel,0,0,2018,September,40,28,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,149.0,0,0,Check-Out,2018-09-30
19221,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19222,City Hotel,0,3,2018,September,39,25,2,3,1,0.0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19223,City Hotel,0,16,2018,September,39,26,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,210.0,0,2,Check-Out,2018-09-30
19224,City Hotel,0,19,2018,September,40,28,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19225,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19226,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19227,City Hotel,0,3,2018,September,40,28,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2018-09-30
19228,City Hotel,0,5,2018,October,41,5,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2018-10-06
19229,City Hotel,0,16,2018,September,39,25,2,3,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19230,City Hotel,0,2,2018,September,39,24,2,4,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19231,City Hotel,0,17,2018,September,39,26,2,2,1,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19232,City Hotel,0,9,2018,September,40,27,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,155.08,0,1,Check-Out,2018-09-30
19233,City Hotel,0,0,2018,October,41,5,1,3,2,0.0,0,BB,ITA,Direct,TA/TO,1,0,1,E,E,0,No Deposit,14.0,,0,Transient,165.0,0,1,Check-Out,2018-10-09
19234,City Hotel,0,16,2018,September,39,25,2,3,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19235,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,1,Check-Out,2018-09-30
19236,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19237,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19238,City Hotel,0,4,2018,September,40,28,1,1,1,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19239,City Hotel,0,7,2018,September,40,28,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,195.7,0,0,Check-Out,2018-09-30
19240,City Hotel,0,19,2018,September,40,28,1,1,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,B,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19241,City Hotel,0,1,2018,September,39,25,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,86.0,0,0,Check-Out,2018-09-30
19242,City Hotel,0,19,2018,September,40,28,1,1,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19243,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19244,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19245,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19246,City Hotel,0,18,2018,September,40,27,2,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19247,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19248,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19249,City Hotel,0,19,2018,September,40,28,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19250,City Hotel,0,4,2018,September,39,25,2,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19251,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,EGY,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19252,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19253,City Hotel,0,3,2018,September,39,24,2,4,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19254,City Hotel,0,16,2018,September,39,25,2,3,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19255,City Hotel,0,17,2018,September,39,26,2,2,2,0.0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
19256,City Hotel,0,4,2018,September,39,25,2,3,1,0.0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2018-09-30
